transaction_id,transaction_date,region,category,revenue,refunded,refund_amount
TX-0008920,2025-08-05,Yorkshire,Training,137.91,0,0.0
TX-0008921,2025-08-05,North West,Training,152.69,0,0.0
TX-0008922,2025-08-05,London,Training,349.35,0,0.0
TX-0008923,2025-08-05,Yorkshire,Training,203.82,0,0.0
TX-0008924,2025-08-05,West Midlands,Training,301.07,0,0.0
TX-0008925,2025-08-05,East Midlands,Training,143.56,0,0.0
TX-0008926,2025-08-05,North West,Consulting,410.31,0,0.0
TX-0008927,2025-08-05,Yorkshire,Consulting,260.91,0,0.0
TX-0008928,2025-08-06,London,Training,191.82,0,0.0
TX-0008929,2025-08-06,North West,Training,157.92,0,0.0
TX-0008930,2025-08-06,North West,Training,292.14,0,0.0
TX-0008931,2025-08-06,North West,Subscription,35.96,1,17.42
TX-0008932,2025-08-06,London,Consulting,148.35,0,0.0
TX-0008933,2025-08-06,Yorkshire,Subscription,78.78,0,0.0
TX-0008934,2025-08-06,Yorkshire,Consulting,100.0,0,0.0
TX-0008935,2025-08-06,North West,Training,211.37,0,0.0
TX-0008936,2025-08-06,North West,Training,329.57,0,0.0
TX-0008937,2025-08-06,North West,Subscription,15.0,0,0.0
TX-0008938,2025-08-06,North West,Training,460.45,0,0.0
TX-0008939,2025-08-06,West Midlands,Training,244.57,1,85.11
TX-0008940,2025-08-06,Yorkshire,Training,248.89,0,0.0
TX-0008941,2025-08-06,North West,Training,253.05,0,0.0
TX-0008942,2025-08-06,London,Subscription,70.36,0,0.0
TX-0008943,2025-08-06,East Midlands,Training,207.45,1,111.95
TX-0008944,2025-08-07,London,Training,286.54,0,0.0
TX-0008945,2025-08-07,North West,Subscription,70.26,0,0.0
TX-0008946,2025-08-07,East Midlands,Subscription,73.53,0,0.0
TX-0008947,2025-08-07,North West,Training,50.0,0,0.0
TX-0008948,2025-08-07,North West,Training,161.06,0,0.0
TX-0008949,2025-08-07,North West,Training,305.95,0,0.0
TX-0008950,2025-08-07,West Midlands,Consulting,308.05,0,0.0
TX-0008951,2025-08-07,West Midlands,Training,186.63,0,0.0
TX-0008952,2025-08-07,London,Training,150.24,0,0.0
TX-0008953,2025-08-07,West Midlands,Subscription,41.52,0,0.0
TX-0008954,2025-08-07,East Midlands,Training,139.17,0,0.0
TX-0008955,2025-08-07,Yorkshire,Training,278.29,0,0.0
TX-0008956,2025-08-07,Yorkshire,Training,229.67,0,0.0
TX-0008957,2025-08-07,London,Consulting,100.0,0,0.0
TX-0008958,2025-08-07,East Midlands,Subscription,52.22,0,0.0
TX-0008959,2025-08-08,North West,Subscription,62.15,0,0.0
TX-0008960,2025-08-08,North West,Subscription,83.75,0,0.0
TX-0008961,2025-08-08,North West,Training,232.45,0,0.0
TX-0008962,2025-08-08,Yorkshire,Training,211.05,0,0.0
TX-0008963,2025-08-08,Yorkshire,Subscription,62.23,0,0.0
TX-0008964,2025-08-08,West Midlands,Consulting,540.23,0,0.0
TX-0008965,2025-08-08,East Midlands,Consulting,293.57,1,291.33
TX-0008966,2025-08-08,East Midlands,Training,132.19,0,0.0
TX-0008967,2025-08-08,Yorkshire,Training,259.9,0,0.0
TX-0008968,2025-08-08,West Midlands,Consulting,228.81,0,0.0
TX-0008969,2025-08-08,West Midlands,Consulting,368.62,0,0.0
TX-0008970,2025-08-08,Yorkshire,Subscription,41.72,0,0.0
TX-0008971,2025-08-08,West Midlands,Training,204.48,0,0.0
TX-0008972,2025-08-08,West Midlands,Subscription,113.99,0,0.0
TX-0008973,2025-08-08,East Midlands,Training,327.78,0,0.0
TX-0008974,2025-08-08,East Midlands,Training,219.28,0,0.0
TX-0008975,2025-08-09,East Midlands,Consulting,100.0,0,0.0
TX-0008976,2025-08-09,West Midlands,Consulting,137.53,0,0.0
TX-0008977,2025-08-09,North West,Training,50.0,0,0.0
TX-0008978,2025-08-09,West Midlands,Training,195.78,0,0.0
TX-0008979,2025-08-09,North West,Subscription,64.78,0,0.0
TX-0008980,2025-08-09,London,Training,348.34,0,0.0
TX-0008981,2025-08-10,East Midlands,Training,157.92,0,0.0
TX-0008982,2025-08-10,East Midlands,Consulting,176.53,0,0.0
TX-0008983,2025-08-10,North West,Training,331.83,0,0.0
TX-0008984,2025-08-10,West Midlands,Subscription,15.0,0,0.0
TX-0008985,2025-08-10,Yorkshire,Consulting,727.52,0,0.0
TX-0008986,2025-08-10,East Midlands,Subscription,81.1,0,0.0
TX-0008987,2025-08-10,East Midlands,Training,219.5,0,0.0
TX-0008988,2025-08-10,London,Subscription,47.1,0,0.0
TX-0008989,2025-08-11,Yorkshire,Consulting,235.4,0,0.0
TX-0008990,2025-08-11,West Midlands,Training,269.69,0,0.0
TX-0008991,2025-08-11,Yorkshire,Subscription,78.72,0,0.0
TX-0008992,2025-08-11,West Midlands,Training,232.1,0,0.0
TX-0008993,2025-08-11,London,Training,146.65,0,0.0
TX-0008994,2025-08-11,West Midlands,Training,268.35,0,0.0
TX-0008995,2025-08-11,North West,Training,306.34,0,0.0
TX-0008996,2025-08-11,North West,Subscription,70.31,0,0.0
TX-0008997,2025-08-11,East Midlands,Subscription,31.67,0,0.0
TX-0008998,2025-08-11,West Midlands,Training,257.95,0,0.0
TX-0008999,2025-08-11,Yorkshire,Consulting,249.64,0,0.0
TX-0009000,2025-08-11,London,Consulting,403.63,0,0.0
TX-0009001,2025-08-11,North West,Training,137.41,0,0.0
TX-0009002,2025-08-11,London,Subscription,59.0,0,0.0
TX-0009003,2025-08-12,Yorkshire,Training,253.3,0,0.0
TX-0009004,2025-08-12,West Midlands,Training,154.48,0,0.0
TX-0009005,2025-08-12,West Midlands,Subscription,65.17,0,0.0
TX-0009006,2025-08-12,West Midlands,Training,235.38,0,0.0
TX-0009007,2025-08-12,London,Subscription,61.2,0,0.0
TX-0009008,2025-08-12,North West,Consulting,282.58,0,0.0
TX-0009009,2025-08-12,London,Consulting,498.98,0,0.0
TX-0009010,2025-08-12,West Midlands,Training,139.64,0,0.0
TX-0009011,2025-08-12,North West,Training,257.76,0,0.0
TX-0009012,2025-08-12,West Midlands,Consulting,361.49,0,0.0
TX-0009013,2025-08-12,West Midlands,Consulting,702.3,0,0.0
TX-0009014,2025-08-12,North West,Consulting,558.82,1,354.92
TX-0009015,2025-08-12,London,Subscription,71.12,0,0.0
TX-0009016,2025-08-12,West Midlands,Subscription,38.98,0,0.0
TX-0009017,2025-08-12,Yorkshire,Training,183.7,0,0.0
TX-0009018,2025-08-12,Yorkshire,Subscription,34.27,0,0.0
TX-0009019,2025-08-12,Yorkshire,Subscription,81.64,0,0.0
TX-0009020,2025-08-12,West Midlands,Training,321.65,0,0.0
TX-0009021,2025-08-13,North West,Training,275.32,0,0.0
TX-0009022,2025-08-13,West Midlands,Training,300.12,0,0.0
TX-0009023,2025-08-13,West Midlands,Consulting,425.72,0,0.0
TX-0009024,2025-08-13,London,Training,356.32,0,0.0
TX-0009025,2025-08-13,North West,Consulting,709.43,0,0.0
TX-0009026,2025-08-13,West Midlands,Training,297.22,0,0.0
TX-0009027,2025-08-13,East Midlands,Consulting,447.78,0,0.0
TX-0009028,2025-08-13,London,Subscription,55.85,0,0.0
TX-0009029,2025-08-13,West Midlands,Training,323.84,0,0.0
TX-0009030,2025-08-13,West Midlands,Training,263.56,0,0.0
TX-0009031,2025-08-13,North West,Training,428.93,0,0.0
TX-0009032,2025-08-13,East Midlands,Consulting,334.79,0,0.0
TX-0009033,2025-08-13,London,Training,207.03,0,0.0
TX-0009034,2025-08-14,London,Subscription,62.74,0,0.0
TX-0009035,2025-08-14,Yorkshire,Consulting,806.22,0,0.0
TX-0009036,2025-08-14,Yorkshire,Training,120.93,0,0.0
TX-0009037,2025-08-14,Yorkshire,Consulting,579.06,0,0.0
TX-0009038,2025-08-14,North West,Subscription,85.71,0,0.0
TX-0009039,2025-08-14,West Midlands,Training,145.46,0,0.0
TX-0009040,2025-08-14,East Midlands,Training,222.34,0,0.0
TX-0009041,2025-08-14,Yorkshire,Training,50.0,0,0.0
TX-0009042,2025-08-14,Yorkshire,Training,348.46,0,0.0
TX-0009043,2025-08-14,North West,Subscription,29.34,0,0.0
TX-0009044,2025-08-14,West Midlands,Training,352.95,0,0.0
TX-0009045,2025-08-14,East Midlands,Subscription,60.39,0,0.0
TX-0009046,2025-08-14,East Midlands,Consulting,403.59,0,0.0
TX-0009047,2025-08-14,West Midlands,Training,59.91,0,0.0
TX-0009048,2025-08-14,Yorkshire,Training,205.52,0,0.0
TX-0009049,2025-08-14,West Midlands,Training,110.21,0,0.0
TX-0009050,2025-08-14,East Midlands,Consulting,654.03,0,0.0
TX-0009051,2025-08-14,Yorkshire,Consulting,753.05,1,308.82
TX-0009052,2025-08-14,North West,Consulting,569.24,0,0.0
TX-0009053,2025-08-14,Yorkshire,Consulting,443.14,0,0.0
TX-0009054,2025-08-14,North West,Consulting,905.6,0,0.0
TX-0009055,2025-08-14,East Midlands,Consulting,346.63,0,0.0
TX-0009056,2025-08-14,North West,Training,118.79,0,0.0
TX-0009057,2025-08-14,West Midlands,Training,50.0,0,0.0
TX-0009058,2025-08-14,East Midlands,Training,73.61,0,0.0
TX-0009059,2025-08-14,Yorkshire,Training,288.65,0,0.0
TX-0009060,2025-08-14,Yorkshire,Training,183.95,0,0.0
TX-0009061,2025-08-14,London,Training,156.72,0,0.0
TX-0009062,2025-08-15,North West,Subscription,86.67,0,0.0
TX-0009063,2025-08-15,Yorkshire,Subscription,56.53,0,0.0
TX-0009064,2025-08-15,North West,Training,243.41,0,0.0
TX-0009065,2025-08-15,North West,Subscription,32.72,0,0.0
TX-0009066,2025-08-15,West Midlands,Subscription,40.35,0,0.0
TX-0009067,2025-08-15,Yorkshire,Training,176.19,0,0.0
TX-0009068,2025-08-15,London,Training,339.11,0,0.0
TX-0009069,2025-08-15,Yorkshire,Subscription,32.07,0,0.0
TX-0009070,2025-08-15,North West,Consulting,510.19,0,0.0
TX-0009071,2025-08-15,Yorkshire,Training,227.47,0,0.0
TX-0009072,2025-08-15,Yorkshire,Training,198.45,0,0.0
TX-0009073,2025-08-15,North West,Training,91.75,0,0.0
TX-0009074,2025-08-15,West Midlands,Training,207.89,0,0.0
TX-0009075,2025-08-15,North West,Consulting,715.77,0,0.0
TX-0009076,2025-08-15,London,Subscription,50.49,0,0.0
TX-0009077,2025-08-15,North West,Training,60.95,0,0.0
TX-0009078,2025-08-15,West Midlands,Consulting,127.8,0,0.0
TX-0009079,2025-08-15,London,Training,373.37,0,0.0
TX-0009080,2025-08-16,West Midlands,Training,345.73,0,0.0
TX-0009081,2025-08-16,East Midlands,Training,217.99,0,0.0
TX-0009082,2025-08-16,North West,Subscription,52.98,0,0.0
TX-0009083,2025-08-16,London,Training,203.74,0,0.0
TX-0009084,2025-08-16,North West,Subscription,36.05,0,0.0
TX-0009085,2025-08-16,West Midlands,Subscription,47.55,0,0.0
TX-0009086,2025-08-16,Yorkshire,Training,276.14,0,0.0
TX-0009087,2025-08-16,West Midlands,Training,268.66,0,0.0
TX-0009088,2025-08-16,North West,Training,312.52,0,0.0
TX-0009089,2025-08-16,London,Consulting,431.93,1,293.68
TX-0009090,2025-08-16,London,Training,255.77,0,0.0
TX-0009091,2025-08-17,London,Subscription,59.06,0,0.0
TX-0009092,2025-08-17,East Midlands,Consulting,310.32,0,0.0
TX-0009093,2025-08-17,West Midlands,Consulting,342.1,0,0.0
TX-0009094,2025-08-17,West Midlands,Training,223.79,0,0.0
TX-0009095,2025-08-17,East Midlands,Subscription,55.22,0,0.0
TX-0009096,2025-08-17,North West,Training,128.1,0,0.0
TX-0009097,2025-08-17,London,Training,280.14,0,0.0
TX-0009098,2025-08-17,East Midlands,Training,191.59,0,0.0
TX-0009099,2025-08-17,West Midlands,Training,223.82,0,0.0
TX-0009100,2025-08-17,Yorkshire,Consulting,375.5,0,0.0
TX-0009101,2025-08-17,East Midlands,Training,170.17,0,0.0
TX-0009102,2025-08-18,North West,Training,68.93,0,0.0
TX-0009103,2025-08-18,London,Consulting,214.52,0,0.0
TX-0009104,2025-08-18,West Midlands,Subscription,50.04,0,0.0
TX-0009105,2025-08-18,London,Training,270.26,0,0.0
TX-0009106,2025-08-18,London,Consulting,702.28,0,0.0
TX-0009107,2025-08-18,Yorkshire,Training,299.27,0,0.0
TX-0009108,2025-08-18,Yorkshire,Subscription,74.55,0,0.0
TX-0009109,2025-08-18,North West,Training,232.27,0,0.0
TX-0009110,2025-08-18,London,Subscription,92.34,0,0.0
TX-0009111,2025-08-18,East Midlands,Subscription,58.19,0,0.0
TX-0009112,2025-08-18,East Midlands,Consulting,850.62,0,0.0
TX-0009113,2025-08-18,North West,Training,195.19,0,0.0
TX-0009114,2025-08-18,West Midlands,Training,159.81,0,0.0
TX-0009115,2025-08-18,London,Training,243.67,0,0.0
TX-0009116,2025-08-18,Yorkshire,Consulting,448.66,0,0.0
TX-0009117,2025-08-18,North West,Training,115.09,0,0.0
TX-0009118,2025-08-18,London,Subscription,93.28,0,0.0
TX-0009119,2025-08-18,London,Subscription,40.64,0,0.0
TX-0009120,2025-08-18,West Midlands,Consulting,606.82,0,0.0
TX-0009121,2025-08-18,East Midlands,Training,183.93,0,0.0
TX-0009122,2025-08-18,North West,Training,100.95,0,0.0
TX-0009123,2025-08-18,North West,Training,263.05,0,0.0
TX-0009124,2025-08-18,West Midlands,Training,298.37,0,0.0
TX-0009125,2025-08-18,North West,Subscription,53.92,0,0.0
TX-0009126,2025-08-18,Yorkshire,Subscription,73.47,0,0.0
TX-0009127,2025-08-19,London,Consulting,405.28,0,0.0
TX-0009128,2025-08-19,Yorkshire,Subscription,15.0,0,0.0
TX-0009129,2025-08-19,London,Subscription,53.68,0,0.0
TX-0009130,2025-08-19,East Midlands,Training,265.26,0,0.0
TX-0009131,2025-08-19,North West,Training,289.56,0,0.0
TX-0009132,2025-08-19,East Midlands,Consulting,176.66,0,0.0
TX-0009133,2025-08-19,London,Training,173.05,0,0.0
TX-0009134,2025-08-19,West Midlands,Training,95.83,0,0.0
TX-0009135,2025-08-19,London,Consulting,252.82,0,0.0
TX-0009136,2025-08-19,London,Subscription,43.69,1,20.39
TX-0009137,2025-08-19,Yorkshire,Consulting,254.98,0,0.0
TX-0009138,2025-08-19,North West,Training,67.42,0,0.0
TX-0009139,2025-08-19,London,Training,286.32,0,0.0
TX-0009140,2025-08-19,Yorkshire,Training,257.41,0,0.0
TX-0009141,2025-08-19,London,Training,279.04,0,0.0
TX-0009142,2025-08-19,East Midlands,Training,269.66,0,0.0
TX-0009143,2025-08-19,London,Training,128.84,1,88.03
TX-0009144,2025-08-19,London,Training,142.09,0,0.0
TX-0009145,2025-08-20,North West,Subscription,70.9,0,0.0
TX-0009146,2025-08-20,West Midlands,Subscription,88.2,0,0.0
TX-0009147,2025-08-20,London,Subscription,39.78,0,0.0
TX-0009148,2025-08-20,North West,Subscription,51.71,0,0.0
TX-0009149,2025-08-20,North West,Training,223.31,0,0.0
TX-0009150,2025-08-20,East Midlands,Training,176.26,0,0.0
TX-0009151,2025-08-20,Yorkshire,Subscription,69.18,0,0.0
TX-0009152,2025-08-20,West Midlands,Training,61.18,0,0.0
TX-0009153,2025-08-20,North West,Training,240.43,0,0.0
TX-0009154,2025-08-20,London,Consulting,218.45,0,0.0
TX-0009155,2025-08-20,London,Training,243.52,0,0.0
TX-0009156,2025-08-20,London,Training,183.76,0,0.0
TX-0009157,2025-08-20,North West,Consulting,297.57,0,0.0
TX-0009158,2025-08-20,North West,Training,222.76,1,162.91
TX-0009159,2025-08-20,East Midlands,Consulting,499.15,0,0.0
TX-0009160,2025-08-21,Yorkshire,Subscription,57.34,0,0.0
TX-0009161,2025-08-21,West Midlands,Subscription,43.15,0,0.0
TX-0009162,2025-08-21,London,Training,142.92,0,0.0
TX-0009163,2025-08-21,London,Training,268.16,0,0.0
TX-0009164,2025-08-21,London,Training,271.92,0,0.0
TX-0009165,2025-08-21,Yorkshire,Subscription,32.06,0,0.0
TX-0009166,2025-08-21,North West,Training,164.07,0,0.0
TX-0009167,2025-08-21,West Midlands,Consulting,471.57,0,0.0
TX-0009168,2025-08-21,London,Consulting,594.26,0,0.0
TX-0009169,2025-08-21,Yorkshire,Training,263.1,0,0.0
TX-0009170,2025-08-21,Yorkshire,Training,127.06,0,0.0
TX-0009171,2025-08-21,London,Training,218.67,0,0.0
TX-0009172,2025-08-21,London,Training,259.99,0,0.0
TX-0009173,2025-08-21,West Midlands,Consulting,100.0,0,0.0
TX-0009174,2025-08-21,Yorkshire,Subscription,62.16,0,0.0
TX-0009175,2025-08-21,London,Training,164.7,0,0.0
TX-0009176,2025-08-21,East Midlands,Training,280.05,0,0.0
TX-0009177,2025-08-21,London,Training,203.66,0,0.0
TX-0009178,2025-08-21,North West,Consulting,609.19,0,0.0
TX-0009179,2025-08-21,London,Training,251.2,0,0.0
TX-0009180,2025-08-21,London,Training,242.4,0,0.0
TX-0009181,2025-08-22,North West,Training,311.72,0,0.0
TX-0009182,2025-08-22,North West,Training,229.7,0,0.0
TX-0009183,2025-08-22,West Midlands,Training,125.54,0,0.0
TX-0009184,2025-08-22,North West,Training,95.94,0,0.0
TX-0009185,2025-08-22,East Midlands,Training,193.24,0,0.0
TX-0009186,2025-08-22,London,Training,50.0,0,0.0
TX-0009187,2025-08-22,London,Training,102.98,0,0.0
TX-0009188,2025-08-22,West Midlands,Training,234.15,0,0.0
TX-0009189,2025-08-22,North West,Training,155.37,0,0.0
TX-0009190,2025-08-22,London,Training,241.22,0,0.0
TX-0009191,2025-08-22,London,Training,376.37,0,0.0
TX-0009192,2025-08-22,North West,Training,212.09,0,0.0
TX-0009193,2025-08-22,London,Subscription,86.25,0,0.0
TX-0009194,2025-08-22,West Midlands,Training,249.62,0,0.0
TX-0009195,2025-08-22,London,Consulting,639.61,0,0.0
TX-0009196,2025-08-22,West Midlands,Subscription,88.76,0,0.0
TX-0009197,2025-08-22,North West,Consulting,377.16,0,0.0
TX-0009198,2025-08-22,London,Training,125.5,0,0.0
TX-0009199,2025-08-23,North West,Training,226.97,0,0.0
TX-0009200,2025-08-23,West Midlands,Training,195.4,0,0.0
TX-0009201,2025-08-23,London,Training,227.09,0,0.0
TX-0009202,2025-08-23,Yorkshire,Training,167.71,0,0.0
TX-0009203,2025-08-23,Yorkshire,Consulting,477.36,0,0.0
TX-0009204,2025-08-23,East Midlands,Training,124.39,0,0.0
TX-0009205,2025-08-24,North West,Training,187.48,0,0.0
TX-0009206,2025-08-24,London,Training,152.83,0,0.0
TX-0009207,2025-08-24,London,Training,188.75,0,0.0
TX-0009208,2025-08-24,London,Training,176.17,0,0.0
TX-0009209,2025-08-24,Yorkshire,Training,225.09,0,0.0
TX-0009210,2025-08-24,North West,Consulting,669.19,0,0.0
TX-0009211,2025-08-24,East Midlands,Subscription,37.63,0,0.0
TX-0009212,2025-08-24,London,Consulting,513.25,0,0.0
TX-0009213,2025-08-24,Yorkshire,Training,151.04,0,0.0
TX-0009214,2025-08-24,West Midlands,Training,144.4,0,0.0
TX-0009215,2025-08-24,East Midlands,Training,207.35,0,0.0
TX-0009216,2025-08-24,London,Subscription,93.79,0,0.0
TX-0009217,2025-08-25,London,Consulting,273.26,0,0.0
TX-0009218,2025-08-25,East Midlands,Consulting,196.01,0,0.0
TX-0009219,2025-08-25,Yorkshire,Training,50.0,0,0.0
TX-0009220,2025-08-25,West Midlands,Consulting,356.38,0,0.0
TX-0009221,2025-08-25,East Midlands,Training,177.22,0,0.0
TX-0009222,2025-08-25,North West,Consulting,210.36,0,0.0
TX-0009223,2025-08-25,North West,Training,259.94,0,0.0
TX-0009224,2025-08-25,East Midlands,Subscription,37.73,0,0.0
TX-0009225,2025-08-25,London,Training,408.88,0,0.0
TX-0009226,2025-08-25,North West,Training,280.22,0,0.0
TX-0009227,2025-08-25,Yorkshire,Training,265.83,0,0.0
TX-0009228,2025-08-25,London,Consulting,238.86,0,0.0
TX-0009229,2025-08-26,North West,Subscription,30.88,0,0.0
TX-0009230,2025-08-26,Yorkshire,Subscription,37.89,0,0.0
TX-0009231,2025-08-26,West Midlands,Consulting,527.63,0,0.0
TX-0009232,2025-08-26,London,Training,132.52,0,0.0
TX-0009233,2025-08-26,London,Training,178.54,0,0.0
TX-0009234,2025-08-26,London,Training,232.0,0,0.0
TX-0009235,2025-08-26,East Midlands,Training,211.43,0,0.0
TX-0009236,2025-08-26,London,Training,244.97,0,0.0
TX-0009237,2025-08-26,London,Subscription,70.03,0,0.0
TX-0009238,2025-08-26,London,Training,119.82,0,0.0
TX-0009239,2025-08-26,West Midlands,Consulting,290.77,0,0.0
TX-0009240,2025-08-26,North West,Subscription,40.24,0,0.0
TX-0009241,2025-08-26,East Midlands,Training,206.41,0,0.0
TX-0009242,2025-08-27,East Midlands,Training,224.86,0,0.0
TX-0009243,2025-08-27,London,Training,279.19,0,0.0
TX-0009244,2025-08-27,North West,Consulting,470.73,0,0.0
TX-0009245,2025-08-27,East Midlands,Subscription,64.53,0,0.0
TX-0009246,2025-08-27,West Midlands,Training,284.91,1,95.62
TX-0009247,2025-08-27,North West,Training,412.24,0,0.0
TX-0009248,2025-08-27,Yorkshire,Training,215.29,0,0.0
TX-0009249,2025-08-27,West Midlands,Consulting,410.05,0,0.0
TX-0009250,2025-08-27,North West,Consulting,375.99,1,348.63
TX-0009251,2025-08-27,Yorkshire,Training,291.97,0,0.0
TX-0009252,2025-08-27,London,Subscription,88.7,0,0.0
TX-0009253,2025-08-27,East Midlands,Training,272.32,0,0.0
TX-0009254,2025-08-27,North West,Training,176.53,0,0.0
TX-0009255,2025-08-27,West Midlands,Training,206.37,0,0.0
TX-0009256,2025-08-27,East Midlands,Training,220.0,0,0.0
TX-0009257,2025-08-27,Yorkshire,Consulting,310.53,0,0.0
TX-0009258,2025-08-28,North West,Subscription,89.28,0,0.0
TX-0009259,2025-08-28,West Midlands,Training,194.49,0,0.0
TX-0009260,2025-08-28,East Midlands,Subscription,72.42,0,0.0
TX-0009261,2025-08-28,Yorkshire,Subscription,76.39,0,0.0
TX-0009262,2025-08-28,East Midlands,Training,326.21,1,220.74
TX-0009263,2025-08-28,East Midlands,Subscription,101.3,0,0.0
TX-0009264,2025-08-28,West Midlands,Consulting,252.31,0,0.0
TX-0009265,2025-08-28,Yorkshire,Subscription,42.66,0,0.0
TX-0009266,2025-08-28,North West,Consulting,531.25,0,0.0
TX-0009267,2025-08-28,West Midlands,Training,327.62,0,0.0
TX-0009268,2025-08-28,Yorkshire,Subscription,68.93,0,0.0
TX-0009269,2025-08-28,West Midlands,Training,91.02,1,88.75
TX-0009270,2025-08-28,North West,Training,88.65,0,0.0
TX-0009271,2025-08-28,Yorkshire,Training,98.54,0,0.0
TX-0009272,2025-08-28,London,Training,50.0,0,0.0
TX-0009273,2025-08-28,Yorkshire,Training,59.87,0,0.0
TX-0009274,2025-08-28,North West,Subscription,34.24,0,0.0
TX-0009275,2025-08-28,London,Training,171.57,0,0.0
TX-0009276,2025-08-29,East Midlands,Subscription,49.45,0,0.0
TX-0009277,2025-08-29,London,Consulting,553.9,0,0.0
TX-0009278,2025-08-29,Yorkshire,Training,327.03,0,0.0
TX-0009279,2025-08-29,East Midlands,Subscription,66.44,0,0.0
TX-0009280,2025-08-29,East Midlands,Training,254.24,0,0.0
TX-0009281,2025-08-29,Yorkshire,Training,240.42,0,0.0
TX-0009282,2025-08-29,Yorkshire,Training,173.72,0,0.0
TX-0009283,2025-08-29,West Midlands,Training,338.97,0,0.0
TX-0009284,2025-08-29,West Midlands,Consulting,210.66,0,0.0
TX-0009285,2025-08-29,West Midlands,Training,238.49,0,0.0
TX-0009286,2025-08-29,East Midlands,Consulting,539.04,0,0.0
TX-0009287,2025-08-29,North West,Training,228.9,0,0.0
TX-0009288,2025-08-29,East Midlands,Subscription,16.04,0,0.0
TX-0009289,2025-08-29,West Midlands,Training,247.7,0,0.0
TX-0009290,2025-08-29,West Midlands,Subscription,77.71,0,0.0
TX-0009291,2025-08-29,London,Consulting,506.5,0,0.0
TX-0009292,2025-08-29,East Midlands,Training,289.9,0,0.0
TX-0009293,2025-08-29,Yorkshire,Consulting,226.73,0,0.0
TX-0009294,2025-08-29,London,Training,174.14,0,0.0
TX-0009295,2025-08-29,West Midlands,Consulting,493.61,0,0.0
TX-0009296,2025-08-30,North West,Subscription,56.67,0,0.0
TX-0009297,2025-08-30,London,Consulting,310.77,0,0.0
TX-0009298,2025-08-30,North West,Training,168.62,0,0.0
TX-0009299,2025-08-30,North West,Training,266.66,0,0.0
TX-0009300,2025-08-30,East Midlands,Training,279.76,0,0.0
TX-0009301,2025-08-31,Yorkshire,Subscription,68.36,0,0.0
TX-0009302,2025-08-31,London,Training,195.89,0,0.0
TX-0009303,2025-08-31,East Midlands,Consulting,344.67,0,0.0
TX-0009304,2025-08-31,West Midlands,Training,252.18,0,0.0
TX-0009305,2025-08-31,London,Training,116.6,0,0.0
TX-0009306,2025-08-31,North West,Training,117.66,0,0.0
TX-0009307,2025-09-01,London,Subscription,32.73,0,0.0
TX-0009308,2025-09-01,Yorkshire,Consulting,100.0,0,0.0
TX-0009309,2025-09-01,London,Training,314.74,0,0.0
TX-0009310,2025-09-01,Yorkshire,Consulting,533.91,0,0.0
TX-0009311,2025-09-01,London,Subscription,46.72,0,0.0
TX-0009312,2025-09-01,West Midlands,Training,231.97,0,0.0
TX-0009313,2025-09-01,North West,Training,240.2,0,0.0
TX-0009314,2025-09-01,London,Training,171.78,0,0.0
TX-0009315,2025-09-01,North West,Training,207.12,0,0.0
TX-0009316,2025-09-01,London,Subscription,42.33,0,0.0
TX-0009317,2025-09-01,West Midlands,Subscription,43.15,0,0.0
TX-0009318,2025-09-01,Yorkshire,Subscription,45.77,0,0.0
TX-0009319,2025-09-01,London,Consulting,537.81,0,0.0
TX-0009320,2025-09-01,London,Subscription,39.82,0,0.0
TX-0009321,2025-09-01,West Midlands,Subscription,64.07,0,0.0
TX-0009322,2025-09-01,West Midlands,Subscription,85.88,0,0.0
TX-0009323,2025-09-01,East Midlands,Training,302.17,0,0.0
TX-0009324,2025-09-01,London,Training,274.33,0,0.0
TX-0009325,2025-09-01,East Midlands,Consulting,524.79,0,0.0
TX-0009326,2025-09-01,Yorkshire,Consulting,588.77,0,0.0
TX-0009327,2025-09-01,London,Subscription,59.58,0,0.0
TX-0009328,2025-09-01,London,Training,228.43,0,0.0
TX-0009329,2025-09-01,Yorkshire,Training,156.42,0,0.0
TX-0009330,2025-09-01,North West,Subscription,48.23,1,39.55
TX-0009331,2025-09-02,West Midlands,Subscription,55.39,0,0.0
TX-0009332,2025-09-02,Yorkshire,Training,89.37,0,0.0
TX-0009333,2025-09-02,North West,Training,50.0,0,0.0
TX-0009334,2025-09-02,East Midlands,Consulting,582.13,0,0.0
TX-0009335,2025-09-02,West Midlands,Consulting,563.49,0,0.0
TX-0009336,2025-09-02,East Midlands,Training,300.13,0,0.0
TX-0009337,2025-09-02,North West,Subscription,60.46,0,0.0
TX-0009338,2025-09-02,North West,Training,248.45,1,190.82
TX-0009339,2025-09-02,East Midlands,Consulting,470.43,0,0.0
TX-0009340,2025-09-02,London,Training,314.99,0,0.0
TX-0009341,2025-09-02,London,Training,312.32,0,0.0
TX-0009342,2025-09-02,West Midlands,Subscription,54.56,0,0.0
TX-0009343,2025-09-02,Yorkshire,Subscription,84.6,0,0.0
TX-0009344,2025-09-02,London,Subscription,74.42,0,0.0
TX-0009345,2025-09-02,West Midlands,Training,277.34,0,0.0
TX-0009346,2025-09-02,London,Subscription,41.39,0,0.0
TX-0009347,2025-09-02,North West,Training,233.67,0,0.0
TX-0009348,2025-09-02,West Midlands,Consulting,606.34,0,0.0
TX-0009349,2025-09-03,London,Subscription,69.3,0,0.0
